line_number,log_level,content_type,priority,manual_annotation_needed,original_log,category,message
2594,DEBUG,connection_issue,2,True,2025-07-23T15:09:02.446+01:00 DEBUG 1224 --- [databaseTest] [onnection-adder] com.zaxxer.hikari.pool.PoolBase          : HikariPool-1 - Established new connection (c192dabd-847b-430d-8fc4-7250780943a1),connection_issue,2594
2595,DEBUG,connection_issue,2,True,2025-07-23T15:09:02.447+01:00 DEBUG 1224 --- [databaseTest] [onnection-adder] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@695b3b2a,connection_issue,2595
2597,DEBUG,connection_issue,2,True,"2025-07-23T15:09:02.488+01:00 DEBUG 1224 --- [databaseTest] [onnection-adder] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Connection not added, stats (total=10/10, idle=10/10, active=0, waiting=0)",connection_issue,2597
2623,DEBUG,connection_issue,2,True,2025-07-23T15:09:00.386+01:00 DEBUG 1224 --- [databaseTest] [           main] com.zaxxer.hikari.HikariConfig           : connectionInitSql...............none,connection_issue,2623
2624,DEBUG,connection_issue,2,True,2025-07-23T15:09:00.388+01:00 DEBUG 1224 --- [databaseTest] [           main] com.zaxxer.hikari.HikariConfig           : connectionTestQuery.............none,connection_issue,2624
2625,DEBUG,connection_issue,2,True,2025-07-23T15:09:00.392+01:00 DEBUG 1224 --- [databaseTest] [           main] com.zaxxer.hikari.HikariConfig           : connectionTimeout...............30000,connection_issue,2625
2636,DEBUG,connection_issue,2,True,2025-07-23T15:09:00.421+01:00 DEBUG 1224 --- [databaseTest] [           main] com.zaxxer.hikari.HikariConfig           : idleTimeout.....................600000,connection_issue,2636
2637,DEBUG,connection_issue,2,True,2025-07-23T15:09:00.429+01:00 DEBUG 1224 --- [databaseTest] [           main] com.zaxxer.hikari.HikariConfig           : initializationFailTimeout.......1,connection_issue,2637
2656,DEBUG,connection_issue,2,True,2025-07-23T15:09:00.501+01:00 DEBUG 1224 --- [databaseTest] [           main] com.zaxxer.hikari.HikariConfig           : validationTimeout...............5000,connection_issue,2656
2658,DEBUG,connection_issue,2,True,2025-07-23T15:09:00.733+01:00 DEBUG 1224 --- [databaseTest] [           main] com.zaxxer.hikari.pool.PoolBase          : HikariPool-1 - Attempting to create/setup new connection (080a256c-8e9d-4dc0-b8ef-1d433d31547a),connection_issue,2658
2659,DEBUG,connection_issue,2,True,2025-07-23T15:09:01.585+01:00 DEBUG 1224 --- [databaseTest] [           main] com.zaxxer.hikari.pool.PoolBase          : HikariPool-1 - Established new connection (080a256c-8e9d-4dc0-b8ef-1d433d31547a),connection_issue,2659
2660,INFO,connection_issue,2,True,2025-07-23T15:09:01.589+01:00  INFO 1224 --- [databaseTest] [           main] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@796c68bf,connection_issue,2660
2663,DEBUG,connection_issue,2,True,2025-07-23T15:09:01.714+01:00 DEBUG 1224 --- [databaseTest] [onnection-adder] com.zaxxer.hikari.pool.PoolBase          : HikariPool-1 - Attempting to create/setup new connection (ae232d5a-3150-4cf1-b4a6-65da63d39d65),connection_issue,2663
2664,DEBUG,connection_issue,2,True,2025-07-23T15:09:01.729+01:00 DEBUG 1224 --- [databaseTest] [onnection-adder] com.zaxxer.hikari.pool.PoolBase          : HikariPool-1 - Established new connection (ae232d5a-3150-4cf1-b4a6-65da63d39d65),connection_issue,2664
2665,DEBUG,connection_issue,2,True,2025-07-23T15:09:01.730+01:00 DEBUG 1224 --- [databaseTest] [onnection-adder] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@70671df2,connection_issue,2665
2667,DEBUG,connection_issue,2,True,2025-07-23T15:09:01.774+01:00 DEBUG 1224 --- [databaseTest] [onnection-adder] com.zaxxer.hikari.pool.PoolBase          : HikariPool-1 - Attempting to create/setup new connection (acef92bd-e8f1-4692-964b-aaa99431f12c),connection_issue,2667
2668,DEBUG,connection_issue,2,True,2025-07-23T15:09:01.791+01:00 DEBUG 1224 --- [databaseTest] [onnection-adder] com.zaxxer.hikari.pool.PoolBase          : HikariPool-1 - Established new connection (acef92bd-e8f1-4692-964b-aaa99431f12c),connection_issue,2668
2669,DEBUG,connection_issue,2,True,2025-07-23T15:09:01.801+01:00 DEBUG 1224 --- [databaseTest] [onnection-adder] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@315a17c9,connection_issue,2669
2671,DEBUG,connection_issue,2,True,2025-07-23T15:09:01.838+01:00 DEBUG 1224 --- [databaseTest] [onnection-adder] com.zaxxer.hikari.pool.PoolBase          : HikariPool-1 - Attempting to create/setup new connection (ad0d9d94-03e6-4451-a19d-0a99c5bdd997),connection_issue,2671
2672,DEBUG,connection_issue,2,True,2025-07-23T15:09:01.861+01:00 DEBUG 1224 --- [databaseTest] [onnection-adder] com.zaxxer.hikari.pool.PoolBase          : HikariPool-1 - Established new connection (ad0d9d94-03e6-4451-a19d-0a99c5bdd997),connection_issue,2672
2673,DEBUG,connection_issue,2,True,2025-07-23T15:09:01.862+01:00 DEBUG 1224 --- [databaseTest] [onnection-adder] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@21039b,connection_issue,2673
2675,DEBUG,connection_issue,2,True,2025-07-23T15:09:01.902+01:00 DEBUG 1224 --- [databaseTest] [onnection-adder] com.zaxxer.hikari.pool.PoolBase          : HikariPool-1 - Attempting to create/setup new connection (f6c21527-d340-4529-8535-f5298d2192c6),connection_issue,2675
2676,DEBUG,connection_issue,2,True,2025-07-23T15:09:01.924+01:00 DEBUG 1224 --- [databaseTest] [onnection-adder] com.zaxxer.hikari.pool.PoolBase          : HikariPool-1 - Established new connection (f6c21527-d340-4529-8535-f5298d2192c6),connection_issue,2676
2677,DEBUG,connection_issue,2,True,2025-07-23T15:09:01.925+01:00 DEBUG 1224 --- [databaseTest] [onnection-adder] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@5175e886,connection_issue,2677
2679,DEBUG,connection_issue,2,True,2025-07-23T15:09:01.964+01:00 DEBUG 1224 --- [databaseTest] [onnection-adder] com.zaxxer.hikari.pool.PoolBase          : HikariPool-1 - Attempting to create/setup new connection (7a3c436c-05ae-415c-8cd7-81e5492bf154),connection_issue,2679
2680,DEBUG,connection_issue,2,True,2025-07-23T15:09:01.992+01:00 DEBUG 1224 --- [databaseTest] [onnection-adder] com.zaxxer.hikari.pool.PoolBase          : HikariPool-1 - Established new connection (7a3c436c-05ae-415c-8cd7-81e5492bf154),connection_issue,2680
2681,DEBUG,connection_issue,2,True,2025-07-23T15:09:01.992+01:00 DEBUG 1224 --- [databaseTest] [onnection-adder] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@191ed7fa,connection_issue,2681
2683,DEBUG,connection_issue,2,True,2025-07-23T15:09:02.030+01:00 DEBUG 1224 --- [databaseTest] [onnection-adder] com.zaxxer.hikari.pool.PoolBase          : HikariPool-1 - Attempting to create/setup new connection (79cc1bf9-5be9-4f40-be36-49fecb79e8c8),connection_issue,2683
2684,DEBUG,connection_issue,2,True,2025-07-23T15:09:02.073+01:00 DEBUG 1224 --- [databaseTest] [onnection-adder] com.zaxxer.hikari.pool.PoolBase          : HikariPool-1 - Established new connection (79cc1bf9-5be9-4f40-be36-49fecb79e8c8),connection_issue,2684
2685,DEBUG,connection_issue,2,True,2025-07-23T15:09:02.074+01:00 DEBUG 1224 --- [databaseTest] [onnection-adder] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@553b5552,connection_issue,2685
2689,DEBUG,connection_issue,2,True,2025-07-23T15:09:02.110+01:00 DEBUG 1224 --- [databaseTest] [onnection-adder] com.zaxxer.hikari.pool.PoolBase          : HikariPool-1 - Attempting to create/setup new connection (5e63014a-1b2e-41ec-946a-aef813a33000),connection_issue,2689
2690,DEBUG,connection_issue,2,True,2025-07-23T15:09:02.140+01:00 DEBUG 1224 --- [databaseTest] [onnection-adder] com.zaxxer.hikari.pool.PoolBase          : HikariPool-1 - Established new connection (5e63014a-1b2e-41ec-946a-aef813a33000),connection_issue,2690
2691,DEBUG,connection_issue,2,True,2025-07-23T15:09:02.140+01:00 DEBUG 1224 --- [databaseTest] [onnection-adder] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@728a8664,connection_issue,2691
2693,DEBUG,connection_issue,2,True,2025-07-23T15:09:02.188+01:00 DEBUG 1224 --- [databaseTest] [onnection-adder] com.zaxxer.hikari.pool.PoolBase          : HikariPool-1 - Attempting to create/setup new connection (d168d87f-1a2e-4a46-8258-103f2cb33e98),connection_issue,2693
2694,DEBUG,connection_issue,2,True,2025-07-23T15:09:02.211+01:00 DEBUG 1224 --- [databaseTest] [onnection-adder] com.zaxxer.hikari.pool.PoolBase          : HikariPool-1 - Established new connection (d168d87f-1a2e-4a46-8258-103f2cb33e98),connection_issue,2694
2695,DEBUG,connection_issue,2,True,2025-07-23T15:09:02.212+01:00 DEBUG 1224 --- [databaseTest] [onnection-adder] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@73a5d5fe,connection_issue,2695
2697,DEBUG,connection_issue,2,True,2025-07-23T15:09:02.306+01:00 DEBUG 1224 --- [databaseTest] [onnection-adder] com.zaxxer.hikari.pool.PoolBase          : HikariPool-1 - Attempting to create/setup new connection (c192dabd-847b-430d-8fc4-7250780943a1),connection_issue,2697
2698,INFO,connection_issue,2,True,"2025-07-23T15:09:02.390+01:00  INFO 1224 --- [databaseTest] [           main] org.hibernate.orm.connections.pooling    : HHH10001005: Database info:"",unknown,github_issue,spring-projects/spring-boot,46200,Spring boot 3.5.x Hikari Issue,https://github.com/spring-projects/spring-boot/issues/46200",connection_issue,2698
2699,DEBUG,connection_issue,2,True,"2025-07-25T00:08:43.775173,""2025-07-23T15:09:02.446+01:00 DEBUG 1224 --- [databaseTest] [onnection-adder] com.zaxxer.hikari.pool.PoolBase          : HikariPool-1 - Established new connection (c192dabd-847b-430d-8fc4-7250780943a1)",connection_issue,2699
2700,DEBUG,connection_issue,2,True,2025-07-23T15:09:02.447+01:00 DEBUG 1224 --- [databaseTest] [onnection-adder] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@695b3b2a,connection_issue,2700
2702,DEBUG,connection_issue,2,True,"2025-07-23T15:09:02.488+01:00 DEBUG 1224 --- [databaseTest] [onnection-adder] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Connection not added, stats (total=10/10, idle=10/10, active=0, waiting=0)",connection_issue,2702
2886,UNKNOWN,connection_issue,2,True,"2025-07-25T00:09:19.474646,""This PR adds `spring.elasticsearch.apikey` as one of the elasticsearch properties, so that users will be able to setup a connection simply with:"",unknown,github_issue,spring-projects/spring-boot,46167,Allow APIKey to be used as authentication method for Elasticsearch,https://github.com/spring-projects/spring-boot/pull/46167",connection_issue,2886
3678,UNKNOWN,connection_issue,2,True,"2025-07-25T00:09:43.413568,You DO NOT need to raise an issue for a managed dependency version upgrade as there's a semi-automatic process for checking managed dependencies for new versions before a release. BUT pull requests for upgrades that are more involved than just a version property change are still most welcome.,unknown,github_issue,spring-projects/spring-boot,46144,Create spring-boot-websocket module,https://github.com/spring-projects/spring-boot/issues/46144",connection_issue,3678
3680,UNKNOWN,connection_issue,2,True,"are using. If possible, please provide a test case or sample application that reproduces"",unknown,github_issue,spring-projects/spring-boot,46144,Create spring-boot-websocket module,https://github.com/spring-projects/spring-boot/issues/46144",connection_issue,3680
3682,UNKNOWN,connection_issue,2,True,"be a solution, or there may be a way to solve it that you hadn't considered."",unknown,github_issue,spring-projects/spring-boot,46144,Create spring-boot-websocket module,https://github.com/spring-projects/spring-boot/issues/46144",connection_issue,3682
3904,UNKNOWN,connection_issue,2,True,"2025-07-25T00:10:37.890707,You DO NOT need to raise an issue for a managed dependency version upgrade as there's a semi-automatic process for checking managed dependencies for new versions before a release. BUT pull requests for upgrades that are more involved than just a version property change are still most welcome.,unknown,github_issue,spring-projects/spring-boot,46097,Create spring-boot-rsocket module,https://github.com/spring-projects/spring-boot/issues/46097",connection_issue,3904
3906,UNKNOWN,connection_issue,2,True,"are using. If possible, please provide a test case or sample application that reproduces"",unknown,github_issue,spring-projects/spring-boot,46097,Create spring-boot-rsocket module,https://github.com/spring-projects/spring-boot/issues/46097",connection_issue,3906
3908,UNKNOWN,connection_issue,2,True,"be a solution, or there may be a way to solve it that you hadn't considered."",unknown,github_issue,spring-projects/spring-boot,46097,Create spring-boot-rsocket module,https://github.com/spring-projects/spring-boot/issues/46097",connection_issue,3908
4086,UNKNOWN,connection_issue,2,True,"2025-07-25T00:11:19.362622,With the obvious drawback that it requires an actual database connection.,unknown,github_issue,spring-projects/spring-boot,46062,JdbcDatabaseDialect exposes deprecated dialiect for MySQL,https://github.com/spring-projects/spring-boot/issues/46062",connection_issue,4086
5012,UNKNOWN,connection_issue,2,True,"2025-07-25T00:12:21.269261,And we think the problem arises from the Palo Alto Network (Cortex XDR?) agent that gets injected into the Java application.,unknown,github_issue,spring-projects/spring-boot,46015,Executable JAR application class encounters performance issues when classpath URLs reference a host,https://github.com/spring-projects/spring-boot/issues/46015",connection_issue,5012
5103,UNKNOWN,connection_issue,2,True,"2025-07-25T00:13:02.284749,""Upon further investigation, I found that in Spring Boot 3.4, OkHttp Dependency management was removed."",unknown,github_issue,spring-projects/spring-boot,45978,Very Slow initial TCP connections with SpringBoot 3.4,https://github.com/spring-projects/spring-boot/issues/45978",connection_issue,5103
5104,UNKNOWN,connection_issue,2,True,"2025-07-25T00:13:02.284769,""Even after adding a custom ssl config in my OkhttpClient(trying to copy what was removed in Spring Boot 3.4), didn't resolve the issue"",unknown,github_issue,spring-projects/spring-boot,45978,Very Slow initial TCP connections with SpringBoot 3.4,https://github.com/spring-projects/spring-boot/issues/45978",connection_issue,5104
5105,UNKNOWN,connection_issue,2,True,"2025-07-25T00:13:03.294700,""While you appear to have narrowed the cause down to the TCP connection and SSL handshake, we don't know anything about the SSL configuration. For example, the certificates that are involved. For us to be able to diagnose the problem, I think we'll need to be able to reproduce it. Without that, we can provide some guidance to allow you to self-diagnose."",unknown,github_issue,spring-projects/spring-boot,45978,Very Slow initial TCP connections with SpringBoot 3.4,https://github.com/spring-projects/spring-boot/issues/45978",connection_issue,5105
5106,INFO,connection_issue,2,True,"2025-07-25T00:13:03.294977,""If you would like us to look at this issue, please provide the requested information. If the information is not provided within the next 7 days this issue will be closed."",unknown,github_issue,spring-projects/spring-boot,45978,Very Slow initial TCP connections with SpringBoot 3.4,https://github.com/spring-projects/spring-boot/issues/45978",connection_issue,5106
